WA Name,IWA Title,DWA Title,DWA ID,IWA ID,Element ID
Handling and Moving Objects,Apply materials to fill gaps or imperfections.,Apply material to fill gaps in surfaces.,4.A.3.a.2.I39.D04,4.A.3.a.2.I39,4.A.3.a.2
Handling and Moving Objects,Remove workpieces from production equipment.,Apply parting agents or other solutions to molds.,4.A.3.a.2.I40.D01,4.A.3.a.2.I40,4.A.3.a.2
Handling and Moving Objects,Remove workpieces from production equipment.,Remove workpieces from molds.,4.A.3.a.2.I40.D02,4.A.3.a.2.I40,4.A.3.a.2
Handling and Moving Objects,Remove workpieces from production equipment.,Remove products or workpieces from production equipment.,4.A.3.a.2.I40.D03,4.A.3.a.2.I40,4.A.3.a.2
Handling and Moving Objects,Position materials or components for assembly.,Align equipment or machinery.,4.A.3.a.2.I41.D01,4.A.3.a.2.I41,4.A.3.a.2
Handling and Moving Objects,Position materials or components for assembly.,Lay out parts to prepare for assembly.,4.A.3.a.2.I41.D02,4.A.3.a.2.I41,4.A.3.a.2
Handling and Moving Objects,Position materials or components for assembly.,Position structural components.,4.A.3.a.2.I41.D03,4.A.3.a.2.I41,4.A.3.a.2
Handling and Moving Objects,Position materials or components for assembly.,Align parts or workpieces to ensure proper assembly.,4.A.3.a.2.I41.D04,4.A.3.a.2.I41,4.A.3.a.2
Handling and Moving Objects,Position materials or components for assembly.,Mark reference points on construction materials.,4.A.3.a.2.I41.D05,4.A.3.a.2.I41,4.A.3.a.2
Handling and Moving Objects,Position materials or components for assembly.,Lay out work according to specifications.,4.A.3.a.2.I41.D06,4.A.3.a.2.I41,4.A.3.a.2
Handling and Moving Objects,Position materials or components for assembly.,Align masonry materials.,4.A.3.a.2.I41.D07,4.A.3.a.2.I41,4.A.3.a.2
Handling and Moving Objects,Position materials or components for assembly.,Draw guide lines or markings on materials or workpieces using patterns or other references.,4.A.3.a.2.I41.D08,4.A.3.a.2.I41,4.A.3.a.2
Handling and Moving Objects,Package objects.,Package agricultural products for shipment or further processing.,4.A.3.a.2.I42.D01,4.A.3.a.2.I42,4.A.3.a.2
Handling and Moving Objects,Package objects.,Package products for storage or shipment.,4.A.3.a.2.I42.D02,4.A.3.a.2.I42,4.A.3.a.2
Handling and Moving Objects,Package objects.,Package food or supplies.,4.A.3.a.2.I42.D03,4.A.3.a.2.I42,4.A.3.a.2
Handling and Moving Objects,Package objects.,Package materials for transport.,4.A.3.a.2.I42.D04,4.A.3.a.2.I42,4.A.3.a.2
Handling and Moving Objects,Package objects.,Package materials or products.,4.A.3.a.2.I42.D05,4.A.3.a.2.I42,4.A.3.a.2
Handling and Moving Objects,Package objects.,Package objects for shipping.,4.A.3.a.2.I42.D06,4.A.3.a.2.I42,4.A.3.a.2
Handling and Moving Objects,Install plumbing or piping equipment or systems.,Install green plumbing or water handling systems.,4.A.3.a.2.I43.D01,4.A.3.a.2.I43,4.A.3.a.2
Handling and Moving Objects,Install plumbing or piping equipment or systems.,Install piping for installation or maintenance activities.,4.A.3.a.2.I43.D02,4.A.3.a.2.I43,4.A.3.a.2
Handling and Moving Objects,Install plumbing or piping equipment or systems.,Install plumbing or piping.,4.A.3.a.2.I43.D03,4.A.3.a.2.I43,4.A.3.a.2
Handling and Moving Objects,Hunt animals.,Locate animals for fishing or hunting purposes.,4.A.3.a.2.I44.D01,4.A.3.a.2.I44,4.A.3.a.2
Handling and Moving Objects,Hunt animals.,Capture or kill animals.,4.A.3.a.2.I44.D02,4.A.3.a.2.I44,4.A.3.a.2
Handling and Moving Objects,Apply decorative finishes.,Apply decorative masonry finishes.,4.A.3.a.2.I45.D01,4.A.3.a.2.I45,4.A.3.a.2
Handling and Moving Objects,Apply decorative finishes.,"Apply finishes to artwork, crafts, or displays.",4.A.3.a.2.I45.D02,4.A.3.a.2.I45,4.A.3.a.2
Handling and Moving Objects,Apply decorative finishes.,Apply decorative or textured finishes or coverings.,4.A.3.a.2.I45.D03,4.A.3.a.2.I45,4.A.3.a.2
Handling and Moving Objects,Apply decorative finishes.,Apply decorative coloring to photographs or printed materials.,4.A.3.a.2.I45.D04,4.A.3.a.2.I45,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,Install equipment attachments or components.,4.A.3.a.2.I46.D01,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,"Set up material handling gear or equipment, such as rigging, packaging, or temporary structures.",4.A.3.a.2.I46.D02,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,Attach rigging to objects so they can be moved.,4.A.3.a.2.I46.D03,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,Prepare film for distribution or use.,4.A.3.a.2.I46.D04,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,"Set equipment guides, stops, spacers, or other fixtures.",4.A.3.a.2.I46.D05,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,Set up still or video cameras or related equipment.,4.A.3.a.2.I46.D06,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,Prepare hoses or water supplies to fight fires.,4.A.3.a.2.I46.D07,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,Install mechanical components in production equipment.,4.A.3.a.2.I46.D08,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,Attach equipment extensions or accessories.,4.A.3.a.2.I46.D09,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Set up equipment.,Set up laboratory or field equipment.,4.A.3.a.2.I46.D10,4.A.3.a.2.I46,4.A.3.a.2
Handling and Moving Objects,Prepare specimens or materials for testing.,"Cultivate micro-organisms for study, testing, or medical preparations.",4.A.3.a.2.I47.D01,4.A.3.a.2.I47,4.A.3.a.2
Handling and Moving Objects,Prepare specimens or materials for testing.,Prepare biological specimens for laboratory analysis.,4.A.3.a.2.I47.D02,4.A.3.a.2.I47,4.A.3.a.2
Handling and Moving Objects,Prepare specimens or materials for testing.,Prepare biological samples for testing or analysis.,4.A.3.a.2.I47.D03,4.A.3.a.2.I47,4.A.3.a.2
Handling and Moving Objects,Prepare specimens or materials for testing.,Prepare compounds or solutions for products or testing.,4.A.3.a.2.I47.D04,4.A.3.a.2.I47,4.A.3.a.2
Controlling Machines and Processes,Operate office equipment.,Operate office equipment.,4.A.3.a.3.I01.D01,4.A.3.a.3.I01,4.A.3.a.3
Controlling Machines and Processes,Operate pumping systems or equipment.,Operate pumping systems or equipment.,4.A.3.a.3.I02.D01,4.A.3.a.3.I02,4.A.3.a.3
Controlling Machines and Processes,Operate pumping systems or equipment.,Operate pumps or compressors.,4.A.3.a.3.I02.D02,4.A.3.a.3.I02,4.A.3.a.3
Controlling Machines and Processes,Operate pumping systems or equipment.,Control pumps or pumping equipment.,4.A.3.a.3.I02.D03,4.A.3.a.3.I02,4.A.3.a.3
Controlling Machines and Processes,Operate construction or excavation equipment.,Operate drilling equipment.,4.A.3.a.3.I03.D01,4.A.3.a.3.I03,4.A.3.a.3
Controlling Machines and Processes,Operate construction or excavation equipment.,Operate heavy-duty construction or installation equipment.,4.A.3.a.3.I03.D02,4.A.3.a.3.I03,4.A.3.a.3
Controlling Machines and Processes,Operate construction or excavation equipment.,Operate mining equipment.,4.A.3.a.3.I03.D03,4.A.3.a.3.I03,4.A.3.a.3
Controlling Machines and Processes,Operate construction or excavation equipment.,Operate excavation equipment.,4.A.3.a.3.I03.D04,4.A.3.a.3.I03,4.A.3.a.3
Controlling Machines and Processes,Operate construction or excavation equipment.,"Break up rock, asphalt, or concrete.",4.A.3.a.3.I03.D05,4.A.3.a.3.I03,4.A.3.a.3
Controlling Machines and Processes,Operate construction or excavation equipment.,Operate road-surfacing equipment.,4.A.3.a.3.I03.D06,4.A.3.a.3.I03,4.A.3.a.3
Controlling Machines and Processes,Operate construction or excavation equipment.,Operate equipment or vehicles to clear construction sites or move materials.,4.A.3.a.3.I03.D07,4.A.3.a.3.I03,4.A.3.a.3
Controlling Machines and Processes,Operate construction or excavation equipment.,Operate detonation equipment.,4.A.3.a.3.I03.D08,4.A.3.a.3.I03,4.A.3.a.3
Controlling Machines and Processes,Operate medical equipment.,Process x-rays or other medical images.,4.A.3.a.3.I04.D01,4.A.3.a.3.I04,4.A.3.a.3
Controlling Machines and Processes,Operate medical equipment.,Create advanced digital images of patients using computer imaging systems.,4.A.3.a.3.I04.D02,4.A.3.a.3.I04,4.A.3.a.3
Controlling Machines and Processes,Operate medical equipment.,Operate diagnostic or therapeutic medical instruments or equipment.,4.A.3.a.3.I04.D03,4.A.3.a.3.I04,4.A.3.a.3
Controlling Machines and Processes,Operate medical equipment.,Operate diagnostic imaging equipment.,4.A.3.a.3.I04.D04,4.A.3.a.3.I04,4.A.3.a.3
Controlling Machines and Processes,Operate medical equipment.,Operate medical equipment.,4.A.3.a.3.I04.D05,4.A.3.a.3.I04,4.A.3.a.3
Controlling Machines and Processes,Operate audiovisual or related equipment.,"Operate control consoles for sound, lighting or video.",4.A.3.a.3.I05.D01,4.A.3.a.3.I05,4.A.3.a.3
Controlling Machines and Processes,Operate audiovisual or related equipment.,Operate surveillance equipment to detect suspicious or illegal activities.,4.A.3.a.3.I05.D02,4.A.3.a.3.I05,4.A.3.a.3
Controlling Machines and Processes,Operate audiovisual or related equipment.,Operate audiovisual equipment.,4.A.3.a.3.I05.D03,4.A.3.a.3.I05,4.A.3.a.3
Controlling Machines and Processes,Operate audiovisual or related equipment.,Operate still or video cameras or related equipment.,4.A.3.a.3.I05.D04,4.A.3.a.3.I05,4.A.3.a.3
Controlling Machines and Processes,Operate audiovisual or related equipment.,Operate audio-visual equipment.,4.A.3.a.3.I05.D05,4.A.3.a.3.I05,4.A.3.a.3
Controlling Machines and Processes,Operate audiovisual or related equipment.,Operate audio recording equipment.,4.A.3.a.3.I05.D06,4.A.3.a.3.I05,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate chemical processing or water treatment systems or equipment.,4.A.3.a.3.I06.D01,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate painting or coating equipment.,4.A.3.a.3.I06.D02,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate recycling equipment.,4.A.3.a.3.I06.D03,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate packing or other material processing equipment.,4.A.3.a.3.I06.D04,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,"Smooth garments with irons, presses, or steamers.",4.A.3.a.3.I06.D05,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,"Operate cooking, baking, or other food preparation equipment.",4.A.3.a.3.I06.D06,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate heating or drying equipment.,4.A.3.a.3.I06.D07,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate mixing equipment.,4.A.3.a.3.I06.D08,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate conveyors or other industrial material moving equipment.,4.A.3.a.3.I06.D09,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate photographic developing or print production equipment.,4.A.3.a.3.I06.D10,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate equipment to print images or bind printed images together.,4.A.3.a.3.I06.D11,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate metal or plastic forming equipment.,4.A.3.a.3.I06.D12,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate industrial processing or production equipment.,Operate industrial equipment.,4.A.3.a.3.I06.D13,4.A.3.a.3.I06,4.A.3.a.3
Controlling Machines and Processes,Operate energy production or distribution equipment.,Operate energy production equipment.,4.A.3.a.3.I07.D01,4.A.3.a.3.I07,4.A.3.a.3
Controlling Machines and Processes,Operate energy production or distribution equipment.,Operate natural gas generation equipment.,4.A.3.a.3.I07.D02,4.A.3.a.3.I07,4.A.3.a.3
Controlling Machines and Processes,Operate energy production or distribution equipment.,Operate biomass or biofuel production equipment.,4.A.3.a.3.I07.D03,4.A.3.a.3.I07,4.A.3.a.3
Controlling Machines and Processes,Operate energy production or distribution equipment.,Operate green energy production equipment.,4.A.3.a.3.I07.D04,4.A.3.a.3.I07,4.A.3.a.3
Controlling Machines and Processes,Operate energy production or distribution equipment.,Operate energy distribution equipment.,4.A.3.a.3.I07.D05,4.A.3.a.3.I07,4.A.3.a.3
Controlling Machines and Processes,Operate energy production or distribution equipment.,Operate natural gas distribution equipment.,4.A.3.a.3.I07.D06,4.A.3.a.3.I07,4.A.3.a.3
Controlling Machines and Processes,Operate lifting or moving equipment.,Operate forklifts or other loaders.,4.A.3.a.3.I08.D01,4.A.3.a.3.I08,4.A.3.a.3
Controlling Machines and Processes,Operate lifting or moving equipment.,Lift materials or workpieces using cranes or other lifting equipment.,4.A.3.a.3.I08.D02,4.A.3.a.3.I08,4.A.3.a.3
Controlling Machines and Processes,Operate lifting or moving equipment.,"Operate cranes, hoists, or other moving or lifting equipment.",4.A.3.a.3.I08.D03,4.A.3.a.3.I08,4.A.3.a.3
Controlling Machines and Processes,Operate laboratory or field equipment.,Operate laboratory or field equipment.,4.A.3.a.3.I09.D01,4.A.3.a.3.I09,4.A.3.a.3
Controlling Machines and Processes,Operate laboratory or field equipment.,Operate precision equipment to control microscopic or nanoscopic processes.,4.A.3.a.3.I09.D02,4.A.3.a.3.I09,4.A.3.a.3
Controlling Machines and Processes,Operate laboratory or field equipment.,Operate laboratory equipment to analyze medical samples.,4.A.3.a.3.I09.D03,4.A.3.a.3.I09,4.A.3.a.3
Controlling Machines and Processes,Operate communications equipment or systems.,Operate communications equipment or systems.,4.A.3.a.3.I10.D01,4.A.3.a.3.I10,4.A.3.a.3
Controlling Machines and Processes,Operate communications equipment or systems.,"Operate communications, transmissions, or broadcasting equipment.",4.A.3.a.3.I10.D02,4.A.3.a.3.I10,4.A.3.a.3
Controlling Machines and Processes,Operate agricultural or forestry equipment.,Operate irrigation systems.,4.A.3.a.3.I11.D01,4.A.3.a.3.I11,4.A.3.a.3
Controlling Machines and Processes,Operate agricultural or forestry equipment.,Operate forestry equipment.,4.A.3.a.3.I11.D02,4.A.3.a.3.I11,4.A.3.a.3
Controlling Machines and Processes,Operate agricultural or forestry equipment.,Operate grounds maintenance equipment.,4.A.3.a.3.I11.D03,4.A.3.a.3.I11,4.A.3.a.3
Controlling Machines and Processes,Operate agricultural or forestry equipment.,Operate farming equipment.,4.A.3.a.3.I11.D04,4.A.3.a.3.I11,4.A.3.a.3
Controlling Machines and Processes,Operate cutting or grinding equipment.,Operate grinding equipment.,4.A.3.a.3.I12.D01,4.A.3.a.3.I12,4.A.3.a.3
Controlling Machines and Processes,Operate cutting or grinding equipment.,Operate cutting equipment.,4.A.3.a.3.I12.D02,4.A.3.a.3.I12,4.A.3.a.3
Controlling Machines and Processes,Operate cutting or grinding equipment.,Operate woodworking equipment.,4.A.3.a.3.I12.D03,4.A.3.a.3.I12,4.A.3.a.3
Controlling Machines and Processes,Operate cutting or grinding equipment.,Operate textile cutting or production equipment.,4.A.3.a.3.I12.D04,4.A.3.a.3.I12,4.A.3.a.3
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Operate ships or other watercraft.,4.A.3.a.4.I01.D01,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Navigate water vessels.,4.A.3.a.4.I01.D02,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Drive vehicles to transport individuals or equipment.,4.A.3.a.4.I01.D03,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Follow safety procedures for vehicle operation.,4.A.3.a.4.I01.D04,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,"Travel to work sites to perform installation, repair or maintenance work.",4.A.3.a.4.I01.D05,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Operate vehicles or material-moving equipment.,4.A.3.a.4.I01.D06,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Operate transportation equipment to demonstrate function or malfunction.,4.A.3.a.4.I01.D07,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Control equipment that regulates vehicle traffic.,4.A.3.a.4.I01.D08,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Drive vehicles to transport patrons.,4.A.3.a.4.I01.D09,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Drive trucks or truck-mounted equipment.,4.A.3.a.4.I01.D10,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Pilot aircraft.,4.A.3.a.4.I01.D11,4.A.3.a.4.I01,4.A.3.a.4
"Operating Vehicles, Mechanized Devices, or Equipment",Operate transportation equipment or vehicles.,Drive trucks or other vehicles to or at work sites.,4.A.3.a.4.I01.D12,4.A.3.a.4.I01,4.A.3.a.4
